client_id	path	sentence	duration_s
4abc6c0fad8f36394fd307c9c641a3baa20ab7cac38c4dbcee99a4bebda3d26d787ccd5a21bfb00881674d60067202388468c4c1c22985d810a7055eb15a905a	common_voice_pl_20609713.mp3	Co? — Teraz ćwiczę mazurek Chopina	3.797625
014c5ee427df8f5543e0f8839afdeff161d7c7fa323f5972bf6f105049d0867235efeed8711d6e44f57454c00962f1fb31bcaff8322d70deb41ff546aa567cc0	common_voice_pl_30429386.mp3	Możemy kontynuować obrady	3.2835
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	common_voice_pl_41062406.mp3	Dlatego też można brać pod uwagę wyłącznie końcowe dane dla tego cyklu	5.7675
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	common_voice_pl_41316849.mp3	Konsekwencje utraty oszczędności całego życia są wnioskiem, który musimy raz jeszcze wyciągnąć	7.6755
014c5ee427df8f5543e0f8839afdeff161d7c7fa323f5972bf6f105049d0867235efeed8711d6e44f57454c00962f1fb31bcaff8322d70deb41ff546aa567cc0	common_voice_pl_20608029.mp3	Podczas rozmowy usłyszałem w sąsiednim pokoju lekkie kroki, szelest szat kobiecych	8.621625
5c2d5f6c7d083c26ba655274502c56cf827c908774531fb9c1fa6e38e314f7c45aae82d484be2b4c2c811c238f77e6f70255320c9016a335c323ae32769fe202	common_voice_pl_20686787.mp3	Napastnicy, pobici i odparci, uciekli	4.181625
b1fc1ae975d3f14e8d7a508d7052b41069e3f3b93f41d8738f9dd9d92956cd7fe5c0ae740f0ecfce857e82ae432ede43146ecd6fd43cd72c1a8332c5e1e4c98c	common_voice_pl_20882333.mp3	Tylu ludzi na świecie, a ty nadal sam	3.941625
31d9d3eb22208976329959f495a1e82196eb85e371af2644545ea2804c443d32d61220b26d24ff441bd8ea7fde6cb4a07921983316c500bc3cbe24d5d3b057dd	common_voice_pl_22232895.mp3	Jakże więc mam odpoczywać	3.197625
8c4eeac4b0268f6da0712d963ed4c527e004098ca234badee85b77c2453fd704a42e75f0eccd6caa481e5d5d25cb389f0c339690b3718dd2099b9688d1a46b89	common_voice_pl_20879632.mp3	tuląc nos oraz usta w zawisłą piździochę	3.701625
2c818dfafa7197d291cac63a8b8f41377c82ebf481d2a81244a0329a579d58a91d57d2de0938abb8b4dda68239b41046591191bf1400b012becb05434b37bb36	common_voice_pl_30476804.mp3	sprawozdawczyni - Panie przewodniczący, panie komisarzu, panie i panowie	6.8475
9ab58ff974131b020e1a20bb94c909a598f3fe921df1c2a767330f0c021032824d401e1e38b9b159e4adf8ddeb8c39ae843df2927f2ddca19205d089e608d310	common_voice_pl_42463477.mp3	Wydajność energetyczna budynków to dla Unii Europejskiej obszar o dużym potencjale	5.2635
d9c913215277238571f601e0e7963bb1dc371ec6e353b5b0704b532efb9f10b3ee1c93c47ccf71c0192aefbd6335d928da20b3e300a804f6332d9663cc9571da	common_voice_pl_21767258.mp3	to wszystko zaczyna mi się nie podobać	3.341625
014c5ee427df8f5543e0f8839afdeff161d7c7fa323f5972bf6f105049d0867235efeed8711d6e44f57454c00962f1fb31bcaff8322d70deb41ff546aa567cc0	common_voice_pl_30428297.mp3	Przypominam tylko o prawie, które obowiązuje w tej Izbie	4.5075
e3bb9cce0b96cfe4e8cb1460f32448ef193c8d85a0578cb7dbdc96797dbc99d0e7232aa62ebe536db937317c03ebf251972ce905120b7272303f503590f0692c	common_voice_pl_20761764.mp3	Trzecim przepisem, który muszę podać, jest płukanie pewnego mojego znajomego dentysty	6.269625
2c818dfafa7197d291cac63a8b8f41377c82ebf481d2a81244a0329a579d58a91d57d2de0938abb8b4dda68239b41046591191bf1400b012becb05434b37bb36	common_voice_pl_20736595.mp3	Przez krzyż, znak śmierci widzę szczelinę w kości	4.901625
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	common_voice_pl_41547045.mp3	Proszę, pomóżcie uratować Rumunię	4.2555
05beeef7c41d60290389ab0dd20989132ed1f33241f542fdad335ef3aa93e8b00863a81be978590d54a57193c57166cab306af7ad7114e30b37f18bfa20cdee3	common_voice_pl_38786010.mp3	stabilności Europy	2.7075
e57c48b1fcadd19f9c0c12b93cfb265e09e3c6e10f2cb27aa8c857e530eed3ac9789fc0095b2c93308744b338d3299a026e98e8bb32fba9f20500af606cc434e	common_voice_pl_20627315.mp3	Czy nie zauważyłeś tego, papo	3.749625
6f2dd557da863cb4e0303da6ca2b1ab92105e9e51a1dd57c05f2cd9ce3eec89855bf43fee4e70092baa44186bb2eb2f965cd210a645121a7aaa3dd90f9a5a796	common_voice_pl_25991518.mp3	Chciałbym powtórzyć swój wniosek w kwestii formalnej	4.6515
c666546baeecd06b8170a87af5fc862f8ffc037414959aa738f0fa9d9783efa38f5f9dd8fa9ab7881f408934b9de737cb7278d99e40de481494c3332313eb623	common_voice_pl_21770750.mp3	Imię pochodzi od mitologicznej Afrodyty	3.701625
b1fc1ae975d3f14e8d7a508d7052b41069e3f3b93f41d8738f9dd9d92956cd7fe5c0ae740f0ecfce857e82ae432ede43146ecd6fd43cd72c1a8332c5e1e4c98c	common_voice_pl_21589801.mp3	I powiesił ich znów	2.381625
